epsilon, gamma, alpha, defaultq, successes, avg_buffer, avg_penalties
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57926190476190487, 0.22 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 96,0.5886832611832612, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60479581529581528, 0.19 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.63828209205760222, 0.15 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60842388903613398, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61707159054097827, 0.17 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58355361192095889, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59738838602474964, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58334309910067483, 0.15 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61943340548340542, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 97,0.5992840778923253, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58293968253968265, 0.17 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58543756467998898, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61720992726094759, 0.1 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57604719635022672, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59114968931295464, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60343521798067257, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60225380628441849, 0.22 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61592373737373729, 0.17 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57500793650793658, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60878787878787866, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60784992784992786, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57544682029530514, 0.17 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56954022734634979, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58744851108487472, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59539761904761901, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58642770562770563, 0.18 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6122317693529814, 0.14 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58724466891133553, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58544306034101956, 0.13 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5541543136997682, 0.13 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57578253968253978, 0.15 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61270505050505042, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60155844155844163, 0.19 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62372359307359315, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59050777453838676, 0.14 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60555140146049247, 0.14 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62443015873015872, 0.19 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59550264550264542, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55725268558601893, 0.19 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59439444444444445, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.58158730158730154, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61370698325243778, 0.19 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56935526695526695, 0.24 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59863636363636363, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5853436507936508, 0.13 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61538305798509885, 0.17 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60291901700992601, 0.14 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62116984126984121, 0.17 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58367200139927411, 0.12 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5866920634920636, 0.2 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60998345649860797, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61118603057997001, 0.15 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57111592111592113, 0.14 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58095012170769755, 0.17 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58472510822510815, 0.12 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58013191073797132, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60990299823633154, 0.21 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58682186147186144, 0.14 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62458954625621288, 0.21 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55567784256559782, 0.26 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57535000000000003, 0.12 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57872676767676767, 0.11 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61044206349206354, 0.17 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57606847697756791, 0.19 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5801106782106783, 0.15 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57231211532231929, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58406507936507934, 0.19 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59493513855758751, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59305596465390287, 0.11 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61388619237104092, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59007683982683989, 0.21 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56245059928733399, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60277461200930582, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58530158730158732, 0.14 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6152757736091069, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56207279942279942, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57713809523809534, 0.12 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59823013686650039, 0.13 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61809268733511158, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60005291005290995, 0.1 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59400185112306325, 0.18 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61121831591528564, 0.15 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58173240339907006, 0.16 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60973812468710431, 0.15 
1e-05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58977684492836002, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.6037992784992785, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61231404958677693, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58103735770402432, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57924577667001909, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5762126984126984, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58999028182701652, 0.17 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.55334978354978359, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62029754689754679, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60666666666666658, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59513533604442681, 0.12 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61718592854956489, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60172438672438666, 0.17 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56914782748116077, 0.17 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58318924963924967, 0.2 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59743466410133084, 0.19 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.60171538656074741, 0.19 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60529790764790758, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.57251811189955515, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56691882752488809, 0.2 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58814975148308479, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59849607182940501, 0.11 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58763253020828765, 0.23 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59157768157768154, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60373730158730166, 0.12 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57639235063477479, 0.17 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56408914215036665, 0.23 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60191713048855899, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58375555555555558, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55479775893041194, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59356340371646499, 0.22 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59219588744588747, 0.17 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60388969873663756, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 96,0.58012648809523804, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5899766955266954, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57583982683982693, 0.24 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56469631378722285, 0.21 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58307614383371964, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59250588980180807, 0.11 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57585406736921896, 0.23 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 96,0.5846459385521886, 0.21 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58329937178422031, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59049550337429113, 0.22 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6102794904310056, 0.15 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59639473304473312, 0.17 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61185692640692635, 0.16 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58181545778484545, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.55066284271284272, 0.12 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60039177489177487, 0.18 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 96,0.60548047438672448, 0.19 
1e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57671984126984133, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61590783932620652, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5568220838118797, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59243961986386229, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58547813852813835, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56902036235369557, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60020347777923533, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.62643666990605762, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57100849767516426, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5707919017009927, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5791124812336933, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62429523809523801, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61147716229348881, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59141075477810179, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.5926345933562428, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56887243867243875, 0.09 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59885536461294042, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54588591543137011, 0.21 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59310303030303035, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57730945165945169, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61603888888888891, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5956124098124097, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.6235042112082928, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.53361406270497169, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60251399711399711, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.60190052215825418, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58869408369408371, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59804232804232793, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57174042007375347, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55905221041584674, 0.23 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59732935414753596, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56987275350911715, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59095555555555557, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61761190476190475, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54188005597096511, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58201786989665771, 0.23 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.58499754540991655, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62284883466701657, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55716749019779321, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58157301587301591, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59205664145058079, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55419111752445083, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57710211785969356, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59861960149838944, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59209875725181838, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61244316341255112, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58747474747474748, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54931632340723258, 0.21 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56110901875901875, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59739778739778737, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61518569533721046, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60788809523809528, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59992624659291327, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62964194615709768, 0.11 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59807229437229426, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59019240019240016, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59006406051860583, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59964444444444442, 0.1 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57108845598845603, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5628873015873016, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62194644861311532, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55845358345358342, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54357317766408675, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5674341269841271, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61734450923226425, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6116864168379319, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61381587301587304, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59885873015873003, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.63811269841269835, 0.21 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.6012499814046206, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5797848749889567, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.61634920634920642, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61498928680746856, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56829558208346087, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58044998085814414, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6086588832043377, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55313852813852815, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6219363184514699, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60869523809523807, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59709488106395314, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.55652301587301589, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58137922077922088, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56955151515151514, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57797222222222222, 0.25 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59054664723032069, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 96,0.59503720238095237, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55666188120269744, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59695670995671002, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62414411065926223, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60257094757094753, 0.1 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58456746031746032, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58451098284431613, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.57567523541750343, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59751553435226901, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58641727520515396, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56459814596178226, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 96,0.59779183201058206, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59097592082440575, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58228253968253962, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59539813721631896, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57521578761374681, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59254191919191923, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60178116883116883, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60173364233970295, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59613836780503437, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57243546576879911, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57673203900476622, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60087235996326904, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5796767093736791, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59251905782208814, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58696010101010099, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60760808080808071, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.61190967108492889, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57502554701534281, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59126998702756284, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60167691197691187, 0.21 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.62947035957240038, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55759718172983475, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60013412698412694, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59728227440348647, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57866147186147177, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.571937484513242, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58681017316017314, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58109062049062055, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59517767866252713, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58456430191124054, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58096298701298699, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60311666666666663, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58603662891541675, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62753621933621917, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58826190476190465, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59828064191700558, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5890860990860991, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60701269841269834, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62771868686868681, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56368888888888902, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58457604617604619, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55697440881114346, 0.23 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57593889836314072, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56140998731907821, 0.2 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58924301322260508, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61637726471059817, 0.13 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61658409491742827, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54555861646770742, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57361122042940216, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61194999999999999, 0.1 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 97,0.595723285877925, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59633095238095235, 0.14 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56534617458859882, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58822698412698415, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56950007215007215, 0.27   
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.57367666564636266, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.58544098998644445, 0.21 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 98,0.61330373707924724, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.59766022417537568, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 98,0.58734082810613431, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.59444925444925434, 0.11 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 100,0.56452546897546896, 0.17 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 100,0.6032828282828282, 0.24 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 97,0.56654148257241033, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.60466235223810982, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 100,0.58074718614718612, 0.19 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 100,0.57895223665223672, 0.15 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 100,0.60005836940836943, 0.16 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 100,0.61299999999999999, 0.18 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.54387103356800326, 0.22 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 98,0.59522108843537413, 0.12 
5e-06, 0.1, '1.0/(t**0.01)', 1.0, 99,0.56092206334630579, 0.21 
